-0.58, -0.52, 0.45, 0.26, 6.80, -8.33, 3.44, -0.15, -1.00, 0.05, -0.31, 0.65, 0.25, 0.40, -1.17, 1.69, 0.32, -0.87, 0.45, 0.47, 0.41, 0.64, 5.47, 4.96, -0.84, 0.34, 0.87, 0.25, 0.19, 0.03, -0.29
-16.14, 3.01, 3.66, 0.97, 0.04, 0.29, 0.51, -0.16, 0.20, -1.39, 10.61, -2.27, 0.96, -0.22, -0.22, 0.73, -0.32, 0.38, -6.35, -6.92, -4.34, 0.18, 0.57, 0.87, -0.31, 0.53, -0.32, -5.77, 5.62, 2.83, 0.97, -0.20, -0.24, 0.18, 0.16, 0.33, -15.83, 6.41, -2.67, 0.99, 0.35, 0.45, 0.69, -0.18, 0.62, -10.09, -5.03, 0.98, 1.01, -0.21, -0.19, 0.36, 0.53, -0.03
-13.99, 6.65, 1.32, 1.00, 0.03, 0.30, 0.51, -0.16, 0.21, 1.34, 13.18, -5.30, 0.97, -0.23, -0.20, 0.73, -0.32, 0.39, -10.16, -8.67, 0.34, 0.20, 0.56, 0.89, -0.31, 0.52, -0.32, -4.59, 8.70, -2.16, 0.98, -0.21, -0.24, 0.18, 0.16, 0.33, -13.58, 10.10, -9.05, 1.00, 0.33, 0.45, 0.69, -0.17, 0.63, -8.10, -10.53, 5.77, 1.01, -0.19, -0.18, 0.36, 0.52, -0.04
-12.04, 12.49, -5.70, 0.99, 0.01, 0.29, 0.51, -0.15, 0.21, 3.06, 18.03, -13.90, 0.97, -0.25, -0.23, 0.72, -0.32, 0.39, -18.87, -10.85, 8.55, 0.18, 0.58, 0.89, -0.32, 0.52, -0.32, -5.10, 14.13, -9.79, 0.97, -0.24, -0.29, 0.18, 0.16, 0.34, -15.13, 13.55, -16.21, 1.02, 0.30, 0.40, 0.69, -0.17, 0.63, -8.27, -13.43, 12.17, 1.03, -0.26, -0.15, 0.36, 0.52, -0.04
-20.21, 18.74, -9.33, 0.99, -0.01, 0.22, 0.51, -0.15, 0.22, -6.78, 27.51, -18.77, 0.98, -0.27, -0.31, 0.72, -0.31, 0.39, -31.62, -21.82, 3.04, 0.17, 0.58, 0.92, -0.32, 0.51, -0.32, -19.55, 26.05, -14.83, 0.98, -0.25, -0.37, 0.18, 0.17, 0.34, -31.98, 16.12, -29.14, 1.06, 0.27, 0.32, 0.69, -0.16, 0.63, -25.36, -18.83, 22.51, 1.08, -0.25, -0.09, 0.37, 0.52, -0.06
-36.61, 34.61, -17.59, 1.02, -0.01, 0.15, 0.51, -0.14, 0.23, -18.42, 44.95, -29.36, 1.01, -0.27, -0.36, 0.72, -0.30, 0.41, -48.04, -37.88, 0.62, 0.08, 0.60, 0.93, -0.34, 0.50, -0.32, -34.80, 36.85, -26.86, 1.01, -0.26, -0.38, 0.18, 0.18, 0.35, -45.48, 18.39, -45.18, 1.10, 0.28, 0.33, 0.69, -0.14, 0.64, -40.85, -32.84, 34.57, 1.10, -0.25, -0.08, 0.38, 0.50, -0.07
-50.26, 41.68, -29.26, 1.03, -0.01, 0.12, 0.50, -0.13, 0.24, -28.88, 51.23, -42.30, 1.03, -0.28, -0.39, 0.71, -0.28, 0.43, -64.05, -44.56, -4.38, 0.06, 0.63, 0.92, -0.35, 0.48, -0.31, -46.91, 41.59, -40.70, 0.99, -0.29, -0.44, 0.16, 0.21, 0.37, -53.53, 18.21, -60.50, 1.09, 0.25, 0.27, 0.70, -0.12, 0.65, -49.60, -41.24, 48.37, 1.10, -0.25, -0.05, 0.38, 0.49, -0.08
-63.15, 49.65, -39.71, 0.99, -0.06, 0.04, 0.50, -0.10, 0.27, -42.95, 64.51, -54.04, 0.94, -0.35, -0.43, 0.71, -0.26, 0.44, -82.66, -59.93, -9.58, 0.07, 0.68, 0.85, -0.37, 0.46, -0.29, -67.02, 59.12, -47.13, 0.94, -0.36, -0.49, 0.16, 0.23, 0.38, -78.08, 23.84, -73.71, 1.11, 0.16, 0.21, 0.71, -0.10, 0.67, -73.46, -47.23, 58.66, 1.12, -0.21, -0.00, 0.39, 0.48, -0.12
-90.13, 69.06, -44.90, 0.95, -0.14, -0.02, 0.49, -0.08, 0.29, -68.64, 90.62, -63.31, 0.93, -0.42, -0.49, 0.69, -0.23, 0.46, -104.71, -93.47, -16.50, 0.03, 0.71, 0.78, -0.39, 0.43, -0.28, -97.42, 84.29, -59.87, 0.92, -0.39, -0.50, 0.14, 0.28, 0.41, -108.67, 32.93, -97.15, 1.11, 0.14, 0.24, 0.71, -0.06, 0.68, -106.39, -65.95, 75.45, 1.05, -0.09, 0.05, 0.40, 0.45, -0.14
-108.35, 84.77, -54.03, 0.96, -0.14, 0.04, 0.47, -0.04, 0.32, -82.81, 97.51, -73.41, 0.89, -0.44, -0.47, 0.66, -0.18, 0.49, -111.37, -91.04, -20.31, -0.15, 0.83, 0.67, -0.42, 0.39, -0.25, -95.01, 72.92, -60.08, 0.90, -0.45, -0.47, 0.11, 0.32, 0.42, -95.46, 20.45, -94.36, 1.08, 0.06, 0.28, 0.72, -0.01, 0.70, -88.05, -64.14, 78.54, 0.99, 0.03, 0.05, 0.41, 0.41, -0.18
-96.90, 62.69, -62.38, 0.90, -0.24, 0.02, 0.46, -0.01, 0.34, -106.15, 76.10, -83.34, 0.80, -0.59, -0.49, 0.64, -0.13, 0.51, -117.28, -80.53, -21.69, 0.07, 0.76, 0.56, -0.44, 0.35, -0.21, -103.02, 60.85, -62.39, 0.76, -0.54, -0.52, 0.09, 0.37, 0.43, -104.08, 11.54, -112.09, 1.03, -0.12, 0.17, 0.72, 0.04, 0.71, -96.65, -49.38, 108.86, 1.01, -0.02, 0.10, 0.42, 0.36, -0.21
