12, -0.02, 0.71, -0.49, 0.86, 0.68, 0.54, 0.30, 0.35, -0.77, -0.82, 0.68, 0.65, 0.24, 0.30, -0.09, -0.31
31.25, 5.03, -2.56, 0.33, -0.92, 0.54, 0.23, 0.58, 0.13, 2.29, 3.36, 1.06, 0.30, 0.49, 0.78, 0.41, -0.13, -0.39, -0.29, 1.61, -3.24, -0.49, 0.67, 0.60, -0.61, 0.25, -0.04, 16.60, 9.10, 6.96, 0.11, -0.97, 0.30, -0.14, 0.87, 0.14, 43.07, 10.22, 2.39, 0.68, -0.64, 0.67, 0.68, 0.53, 0.51, -1.95, -1.48, -0.26, 0.68, 0.67, 0.24, 0.30, -0.08, -0.32
28.66, 6.80, -0.69, 0.35, -0.88, 0.55, 0.22, 0.59, 0.14, 2.52, 1.62, -0.73, 0.33, 0.49, 0.77, 0.41, -0.14, -0.40, -0.01, -0.92, -1.52, -0.49, 0.66, 0.60, -0.61, 0.25, -0.04, 16.97, 12.91, 13.54, 0.12, -0.95, 0.29, -0.14, 0.87, 0.15, 44.70, 14.30, 1.41, 0.68, -0.62, 0.64, 0.67, 0.53, 0.52, -0.93, -0.99, -1.00, 0.69, 0.66, 0.24, 0.31, -0.08, -0.32
40.81, 12.76, 9.21, 0.37, -0.88, 0.50, 0.22, 0.58, 0.16, 3.34, 1.23, -1.39, 0.33, 0.46, 0.81, 0.41, -0.14, -0.40, -0.58, -3.75, -1.48, -0.50, 0.65, 0.62, -0.61, 0.25, -0.04, 20.46, 22.67, 30.14, 0.16, -0.98, 0.27, -0.13, 0.86, 0.15, 47.75, 12.53, 3.66, 0.71, -0.65, 0.63, 0.67, 0.52, 0.54, 0.76, -0.82, -1.08, 0.67, 0.65, 0.23, 0.31, -0.08, -0.31
46.05, 5.56, 21.04, 0.37, -0.86, 0.44, 0.22, 0.58, 0.18, -8.53, 2.21, 1.76, 0.31, 0.47, 0.79, 0.41, -0.14, -0.40, -0.76, -3.08, -4.02, -0.51, 0.65, 0.62, -0.61, 0.25, -0.03, 26.86, 27.12, 39.37, 0.20, -0.96, 0.25, -0.13, 0.87, 0.16, 43.61, 2.59, 5.71, 0.69, -0.64, 0.59, 0.67, 0.51, 0.56, 1.50, -0.67, -1.59, 0.69, 0.66, 0.25, 0.31, -0.08, -0.31
53.86, -6.62, 16.32, 0.37, -0.92, 0.42, 0.22, 0.57, 0.20, -2.69, 5.47, -0.87, 0.32, 0.55, 0.72, 0.41, -0.15, -0.40, 0.67, -2.56, -2.71, -0.49, 0.65, 0.62, -0.60, 0.25, -0.04, 27.16, 15.65, 15.01, 0.21, -0.96, 0.24, -0.11, 0.86, 0.17, 25.53, 2.61, 2.32, 0.70, -0.66, 0.58, 0.67, 0.51, 0.57, -0.04, -1.26, -0.94, 0.69, 0.67, 0.24, 0.31, -0.09, -0.31
42.95, -4.34, 4.12, 0.40, -0.91, 0.40, 0.22, 0.56, 0.21, 4.01, 4.06, -1.32, 0.34, 0.48, 0.79, 0.40, -0.15, -0.40, 0.39, -1.45, -3.64, -0.51, 0.65, 0.62, -0.60, 0.24, -0.03, 23.18, 8.43, 7.69, 0.25, -0.98, 0.22, -0.11, 0.86, 0.17, 10.77, -0.43, 0.48, 0.72, -0.69, 0.56, 0.67, 0.51, 0.57, -0.65, -0.20, 0.58, 0.68, 0.65, 0.24, 0.31, -0.09, -0.31
24.82, -5.27, 1.67, 0.41, -0.87, 0.33, 0.23, 0.55, 0.22, -0.06, 2.52, 1.82, 0.32, 0.52, 0.76, 0.40, -0.15, -0.40, -1.98, 0.10, -4.67, -0.51, 0.65, 0.63, -0.60, 0.24, -0.04, 14.60, 1.05, -0.80, 0.22, -0.98, 0.19, -0.12, 0.85, 0.19, 1.62, -7.93, 0.23, 0.70, -0.66, 0.52, 0.68, 0.49, 0.58, -1.86, 0.13, 1.73, 0.69, 0.65, 0.24, 0.31, -0.08, -0.31
16.79, -7.58, -1.29, 0.39, -0.88, 0.32, 0.23, 0.54, 0.23, -0.22, 2.32, 1.67, 0.32, 0.53, 0.76, 0.41, -0.16, -0.40, -4.33, 0.68, -5.36, -0.49, 0.66, 0.62, -0.60, 0.24, -0.03, 9.85, -0.55, -0.71, 0.21, -0.98, 0.20, -0.11, 0.85, 0.18, -6.15, -9.07, -0.59, 0.69, -0.66, 0.53, 0.68, 0.49, 0.58, -3.10, 0.58, 1.94, 0.68, 0.67, 0.24, 0.31, -0.08, -0.30
8.02, -3.84, -1.81, 0.38, -0.85, 0.33, 0.23, 0.54, 0.24, -1.26, 2.28, 2.24, 0.30, 0.57, 0.73, 0.41, -0.16, -0.40, -3.88, 1.94, -1.56, -0.49, 0.66, 0.61, -0.60, 0.23, -0.03, 6.98, -0.70, 0.93, 0.20, -0.97, 0.20, -0.11, 0.86, 0.19, -4.68, -0.79, -0.09, 0.65, -0.67, 0.54, 0.69, 0.49, 0.58, 0.55, 0.79, 0.81, 0.68, 0.66, 0.24, 0.31, -0.08, -0.31
18.71, 2.50, -6.09, 0.46, -0.90, 0.34, 0.22, 0.55, 0.25, 4.35, 2.12, -0.05, 0.30, 0.52, 0.76, 0.40, -0.16, -0.40, -3.81, 0.10, -0.50, -0.48, 0.66, 0.61, -0.60, 0.23, -0.02, 6.90, 1.54, 2.19, 0.21, -0.98, 0.19, -0.12, 0.85, 0.19, -2.13, 3.86, 0.57, 0.68, -0.65, 0.54, 0.68, 0.50, 0.58, 1.81, -0.84, 0.07, 0.67, 0.66, 0.23, 0.30, -0.09, -0.31
