-2.52, 0.51, 2.70, 0.65, -0.65, 0.22, 0.41, 0.24, 0.34, 10.69, 3.17, -4.28, 0.45, 0.47, 0.74, 0.55, -0.01, -0.24, -2.84, 0.72, 3.49, -0.55, 0.72, 0.48, -0.58, 0.42, 0.09, 5.01, -0.49, 2.61, 0.42, -0.93, -0.04, 0.02, 0.64, 0.36, -3.27, 5.50, 1.17, 0.72, -0.62, 0.40, 0.69, 0.23, 0.70, 1.04, -0.08, -1.61, 0.71, 0.65, 0.23, 0.35, 0.13, -0.29
-1.92, 1.52, 2.68, 0.64, -0.65, 0.24, 0.41, 0.24, 0.34, 13.11, 2.16, -4.58, 0.43, 0.50, 0.72, 0.55, -0.01, -0.25, -3.39, -0.74, 6.66, -0.55, 0.71, 0.48, -0.58, 0.43, 0.09, 7.94, 0.76, 3.09, 0.42, -0.92, -0.02, 0.02, 0.63, 0.36, -0.65, 7.52, 2.42, 0.72, -0.62, 0.42, 0.69, 0.24, 0.70, 5.67, -2.96, -3.32, 0.71, 0.65, 0.22, 0.35, 0.13, -0.28
1.48, 2.71, 2.31, 0.65, -0.64, 0.22, 0.40, 0.23, 0.34, 20.49, -0.18, -4.93, 0.45, 0.48, 0.72, 0.55, -0.01, -0.25, -5.07, -1.52, 9.88, -0.56, 0.70, 0.48, -0.58, 0.42, 0.09, 10.95, 0.52, 2.06, 0.42, -0.91, -0.03, 0.02, 0.63, 0.37, 2.56, 9.02, 2.09, 0.72, -0.61, 0.40, 0.69, 0.24, 0.70, 5.81, -3.51, -3.50, 0.71, 0.66, 0.24, 0.34, 0.14, -0.29
6.10, 7.83, 0.84, 0.63, -0.64, 0.20, 0.40, 0.23, 0.34, 28.94, -2.06, -3.69, 0.42, 0.29, 0.86, 0.54, 0.00, -0.24, -6.98, -1.57, 10.82, -0.58, 0.73, 0.45, -0.58, 0.43, 0.09, 8.40, 1.02, -0.66, 0.42, -0.95, -0.09, 0.02, 0.62, 0.37, -0.88, 6.60, -0.09, 0.73, -0.64, 0.37, 0.68, 0.24, 0.70, 5.90, -2.79, 0.81, 0.69, 0.59, 0.24, 0.34, 0.14, -0.29
-2.24, 1.35, 0.79, 0.62, -0.66, 0.19, 0.40, 0.23, 0.34, 11.90, -4.29, -1.91, 0.42, 0.44, 0.77, 0.54, 0.01, -0.25, -2.21, 3.14, 3.60, -0.58, 0.72, 0.44, -0.58, 0.43, 0.09, -2.71, 1.43, -1.82, 0.39, -0.95, -0.06, 0.02, 0.63, 0.37, -6.07, 4.07, -0.43, 0.70, -0.63, 0.36, 0.68, 0.23, 0.71, 0.13, -1.00, -1.05, 0.70, 0.65, 0.26, 0.34, 0.14, -0.28
-3.34, 2.80, 1.25, 0.61, -0.66, 0.20, 0.40, 0.24, 0.35, 19.57, -8.71, -4.14, 0.42, 0.49, 0.74, 0.54, 0.01, -0.25, -1.72, 1.35, 9.67, -0.54, 0.70, 0.46, -0.58, 0.44, 0.08, -1.69, 5.47, -2.48, 0.40, -0.90, -0.02, 0.02, 0.62, 0.37, -0.79, 7.47, 0.43, 0.70, -0.62, 0.40, 0.68, 0.24, 0.70, 8.73, -4.77, -3.26, 0.71, 0.65, 0.25, 0.35, 0.15, -0.29
3.82, 8.52, -1.10, 0.64, -0.65, 0.18, 0.40, 0.24, 0.35, 24.53, -9.16, -5.94, 0.42, 0.36, 0.81, 0.54, 0.02, -0.24, -7.91, -4.40, 13.67, -0.60, 0.71, 0.45, -0.58, 0.44, 0.09, -34.22, 11.40, -17.67, 0.40, -0.93, -0.07, 0.02, 0.62, 0.37, -2.52, 8.15, -4.55, 0.76, -0.62, 0.34, 0.68, 0.24, 0.70, 1.90, -4.82, 2.40, 0.69, 0.60, 0.25, 0.34, 0.14, -0.30
-2.83, 7.75, -4.66, 0.63, -0.65, 0.16, 0.39, 0.23, 0.35, 16.18, -14.64, -3.06, 0.40, 0.39, 0.81, 0.53, 0.02, -0.25, -15.31, 1.26, 18.39, -0.58, 0.68, 0.47, -0.58, 0.44, 0.09, -79.41, -14.68, -9.09, 0.43, -0.88, 0.02, 0.01, 0.65, 0.35, -3.04, 5.58, -2.74, 0.69, -0.62, 0.37, 0.68, 0.24, 0.71, 4.57, -4.86, -0.58, 0.71, 0.65, 0.25, 0.34, 0.14, -0.30
3.69, 4.32, -4.44, 0.62, -0.62, 0.18, 0.39, 0.23, 0.35, 20.38, -14.48, -2.50, 0.40, 0.37, 0.83, 0.52, 0.03, -0.25, -22.01, 39.92, 26.38, -0.42, 0.77, 0.47, -0.59, 0.45, 0.08, -89.85, 41.69, 21.12, 0.59, -0.60, 0.03, 0.01, 0.66, 0.34, 5.52, 6.54, 0.12, 0.75, -0.63, 0.36, 0.68, 0.24, 0.70, 10.83, -2.57, -0.55, 0.71, 0.61, 0.25, 0.34, 0.14, -0.29
4.01, 0.61, -2.95, 0.57, -0.68, 0.15, 0.38, 0.23, 0.36, 2.11, -13.28, -1.55, 0.39, 0.37, 0.82, 0.51, 0.03, -0.25, -31.60, 3.97, 14.12, -0.58, 0.69, 0.43, -0.59, 0.46, 0.09, -55.05, 4.05, -0.95, 0.40, -0.84, 0.04, -0.00, 0.68, 0.31, -0.56, 7.05, -0.71, 0.71, -0.64, 0.34, 0.68, 0.24, 0.70, 2.44, -5.00, -1.26, 0.71, 0.61, 0.27, 0.34, 0.15, -0.29
-0.34, 6.06, -0.99, 0.62, -0.67, 0.15, 0.38, 0.23, 0.35, 5.46, -12.62, -1.81, 0.33, 0.44, 0.77, 0.51, 0.03, -0.25, -28.73, -2.51, 12.00, -0.59, 0.70, 0.43, -0.59, 0.46, 0.09, -18.22, 2.37, -1.89, 0.39, -0.99, 0.16, -0.00, 0.68, 0.31, -1.92, 8.34, 0.59, 0.71, -0.63, 0.32, 0.68, 0.23, 0.70, 6.48, -6.70, -3.34, 0.69, 0.61, 0.30, 0.33, 0.15, -0.30
