-0.27, 0.23, 7.90, 2.39, -1.90, 0.41, 0.83, 0.37, 0.75, -0.27, 0.07, -10.48, 1.94, 0.58, -0.88, 0.33, 0.45, -0.28, 0.34, -0.23, 3.48, 2.25, 1.57, 0.31, 0.90, 0.29, 0.23, 0.04, 0.08, -4.30, 10.12, 2.15, 0.44, 0.94, 0.65, 0.67, -0.11, 0.53, 2.03, 3.90, -0.82, 0.60, 0.75, 0.19, 0.38, 0.02, 0.15
6.88, 2.67, -6.85, 0.55, 0.36, 1.24, 0.48, -0.15, -0.18, 25.96, 6.39, 0.96, -0.19, 0.12, 0.98, 0.56, -0.25, -0.19, -2.49, 16.20, 12.07, -0.42, -0.44, 0.86, -0.45, 0.67, -0.34, 16.55, 2.89, -1.87, 0.35, -0.04, 1.04, 0.25, 0.17, -0.20, 8.39, 0.88, -9.31, 0.54, -0.03, 1.39, 0.74, 0.10, 0.29, 13.72, -1.14, -7.18, 0.48, -0.24, 0.85, 0.40, 0.20, -0.09
3.25, 4.96, -3.96, 0.63, 0.36, 1.34, 0.49, -0.14, -0.13, 19.42, 3.94, 0.33, -0.21, 0.09, 1.04, 0.56, -0.25, -0.19, -3.22, 9.35, 7.32, -0.46, -0.47, 0.90, -0.46, 0.70, -0.34, 10.35, 3.81, -0.40, 0.35, -0.04, 1.08, 0.25, 0.18, -0.20, -0.34, 5.76, -3.99, 0.53, -0.04, 1.44, 0.74, 0.11, 0.29, 4.49, 2.72, -4.37, 0.50, -0.23, 0.86, 0.40, 0.21, -0.09
-4.02, 1.82, -2.64, 0.63, 0.37, 1.31, 0.49, -0.14, -0.16, 13.38, 1.11, -2.09, -0.21, 0.08, 1.03, 0.56, -0.25, -0.19, -2.83, 6.44, -0.39, -0.43, -0.45, 0.87, -0.46, 0.71, -0.33, 3.91, -3.04, -2.67, 0.35, -0.03, 1.05, 0.26, 0.18, -0.20, -5.86, 3.78, -2.77, 0.53, -0.03, 1.40, 0.74, 0.11, 0.29, -0.37, -1.11, -3.08, 0.49, -0.22, 0.82, 0.40, 0.21, -0.09
-6.68, -1.15, 1.85, 0.59, 0.36, 1.27, 0.51, -0.13, -0.15, 9.89, -5.72, -7.29, -0.21, 0.10, 0.95, 0.56, -0.24, -0.19, -2.84, 4.40, -1.20, -0.40, -0.45, 0.89, -0.47, 0.72, -0.33, 1.67, -0.90, -1.29, 0.35, -0.03, 1.01, 0.26, 0.18, -0.20, -8.10, 5.79, -0.33, 0.53, -0.02, 1.36, 0.74, 0.12, 0.28, -1.81, 1.60, -0.27, 0.48, -0.20, 0.80, 0.40, 0.20, -0.08
-7.78, 2.80, 4.59, 0.59, 0.36, 1.26, 0.50, -0.13, -0.16, 9.97, 9.53, -2.35, -0.16, 0.10, 0.96, 0.56, -0.24, -0.18, -5.85, 0.25, -2.53, -0.41, -0.42, 0.83, -0.47, 0.71, -0.33, 2.71, 1.79, 1.76, 0.30, 0.02, 0.90, 0.25, 0.19, -0.20, -7.77, 7.36, 0.93, 0.50, -0.04, 1.35, 0.74, 0.11, 0.29, -3.51, 3.47, -0.46, 0.48, -0.21, 0.78, 0.40, 0.20, -0.08
-6.87, -2.07, 0.51, 0.55, 0.34, 1.22, 0.50, -0.13, -0.17, 11.02, -2.18, -6.45, -0.18, 0.09, 0.91, 0.56, -0.24, -0.18, -0.76, 3.66, 0.08, -0.39, -0.44, 0.86, -0.47, 0.71, -0.32, 2.15, 0.18, -0.64, 0.35, -0.02, 0.93, 0.25, 0.18, -0.20, -4.20, 2.24, -1.59, 0.52, -0.03, 1.31, 0.74, 0.11, 0.29, 2.24, -2.16, -2.18, 0.47, -0.20, 0.78, 0.40, 0.20, -0.09
-5.45, -1.79, 0.06, 0.60, 0.35, 1.25, 0.49, -0.12, -0.13, 8.70, 7.35, -3.24, -0.18, 0.11, 0.96, 0.56, -0.24, -0.19, -6.30, 3.74, 1.20, -0.43, -0.43, 0.86, -0.47, 0.71, -0.32, 2.77, 4.16, 1.71, 0.36, -0.02, 0.98, 0.25, 0.18, -0.20, -5.18, 8.43, 0.16, 0.53, -0.03, 1.35, 0.74, 0.11, 0.28, -1.04, 6.39, 0.76, 0.49, -0.21, 0.80, 0.40, 0.20, -0.08
-6.79, 2.28, 2.21, 0.62, 0.35, 1.25, 0.49, -0.13, -0.14, 7.60, 2.50, -4.56, -0.19, 0.09, 0.98, 0.56, -0.24, -0.18, -3.31, 0.35, -1.21, -0.43, -0.42, 0.86, -0.47, 0.71, -0.31, 0.65, 0.72, 0.10, 0.35, -0.02, 0.99, 0.25, 0.19, -0.19, -8.98, 3.44, -0.53, 0.53, -0.03, 1.35, 0.74, 0.12, 0.29, -2.83, -1.70, -1.80, 0.50, -0.21, 0.80, 0.40, 0.20, -0.08
-8.46, -4.22, 1.99, 0.61, 0.35, 1.22, 0.49, -0.13, -0.17, 7.90, 3.22, -5.45, -0.15, 0.09, 0.97, 0.56, -0.24, -0.18, -2.53, 1.01, -0.50, -0.40, -0.44, 0.88, -0.47, 0.70, -0.30, 2.83, -4.59, -1.48, 0.38, -0.04, 0.98, 0.25, 0.18, -0.20, -6.06, 3.51, 0.51, 0.53, -0.03, 1.29, 0.75, 0.11, 0.29, 0.42, 0.05, -0.15, 0.49, -0.21, 0.79, 0.40, 0.21, -0.09
-6.86, 1.59, 5.47, 0.61, 0.35, 1.27, 0.50, -0.13, -0.14, 6.74, 5.89, -3.33, -0.17, 0.09, 1.02, 0.56, -0.23, -0.18, -4.64, 1.94, -0.25, -0.44, -0.43, 0.88, -0.47, 0.70, -0.30, -1.05, 4.37, 2.24, 0.35, -0.03, 1.05, 0.25, 0.18, -0.20, -11.42, 7.09, 2.97, 0.55, -0.03, 1.38, 0.74, 0.11, 0.28, -8.34, 4.49, 2.69, 0.51, -0.20, 0.82, 0.40, 0.21, -0.09
-11.71, -1.17, 6.58, 0.63, 0.38, 1.24, 0.49, -0.12, -0.17, 2.13, 2.00, -7.16, -0.16, 0.10, 0.99, 0.56, -0.24, -0.18, -2.06, -6.98, -6.23, -0.43, -0.42, 0.87, -0.47, 0.68, -0.29, -1.59, -2.65, 2.00, 0.37, 0.00, 0.97, 0.26, 0.18, -0.20, -15.82, 7.79, 6.81, 0.55, 0.02, 1.29, 0.74, 0.11, 0.28, -8.36, 2.76, 5.97, 0.50, -0.14, 0.78, 0.40, 0.20, -0.09
-11.42, 7.66, 11.84, 0.60, 0.41, 1.19, 0.49, -0.13, -0.17, 3.98, 13.06, -1.54, -0.14, 0.14, 1.02, 0.57, -0.24, -0.18, 3.30, -1.26, -10.83, -0.49, -0.39, 0.82, -0.46, 0.67, -0.29, 2.83, 9.27, 8.58, 0.39, 0.03, 1.03, 0.25, 0.18, -0.20, -21.58, 22.71, 18.03, 0.57, 0.06, 1.29, 0.74, 0.10, 0.29, -17.05, 25.65, 19.60, 0.48, -0.13, 0.78, 0.39, 0.20, -0.07
-16.09, 20.62, 15.54, 0.63, 0.44, 1.20, 0.48, -0.13, -0.12, 2.27, 35.78, 5.08, -0.17, 0.30, 0.95, 0.57, -0.24, -0.17, 27.87, 4.98, -41.52, -0.54, -0.41, 0.82, -0.47, 0.67, -0.29, 11.24, 18.30, 8.72, 0.31, 0.01, 1.03, 0.26, 0.18, -0.19, -23.13, 45.23, 24.26, 0.58, 0.03, 1.34, 0.74, 0.10, 0.30, -29.65, 47.07, 26.73, 0.55, -0.13, 0.79, 0.41, 0.19, -0.07
