-5.51, -2.52, 2.59, 0.87, -0.02, 0.04, 0.44, -0.12, 0.28, 2.91, 2.32, -2.65, 0.88, -0.37, -0.39, 0.66, -0.22, 0.49, 0.12, -6.94, 9.22, 0.04, 0.59, 0.89, -0.39, 0.48, -0.30, 0.87, -1.50, 1.85, 0.92, -0.30, -0.40, 0.13, 0.23, 0.39, -3.22, 1.95, -0.34, 1.02, 0.25, 0.27, 0.67, -0.10, 0.70, 3.38, 1.28, 3.39, 1.01, -0.13, 0.00, 0.38, 0.48, -0.14
-5.26, -5.24, -2.15, 0.90, -0.04, 0.04, 0.44, -0.11, 0.29, -9.25, -0.92, -6.75, 0.90, -0.39, -0.41, 0.66, -0.22, 0.49, -5.62, -0.90, 4.25, 0.06, 0.59, 0.91, -0.39, 0.49, -0.29, -3.75, -5.04, -0.99, 0.95, -0.29, -0.43, 0.14, 0.23, 0.40, -7.48, -4.42, -4.79, 1.03, 0.25, 0.29, 0.67, -0.10, 0.70, 0.45, 7.45, 11.96, 1.05, -0.12, 0.00, 0.38, 0.48, -0.13
-10.66, -7.18, -7.67, 0.90, -0.04, 0.02, 0.44, -0.11, 0.30, -21.28, -0.29, -9.91, 0.89, -0.36, -0.37, 0.66, -0.21, 0.49, -13.39, -3.43, 5.67, 0.07, 0.59, 0.90, -0.39, 0.49, -0.29, -6.25, -7.66, -3.92, 0.90, -0.33, -0.40, 0.14, 0.24, 0.39, -9.32, -6.16, -6.40, 1.02, 0.22, 0.29, 0.67, -0.10, 0.70, -3.54, 4.25, 13.15, 1.04, -0.12, -0.00, 0.40, 0.48, -0.13
-15.76, -5.66, -8.69, 0.90, -0.07, 0.02, 0.45, -0.11, 0.30, -29.20, 1.00, -13.23, 0.90, -0.43, -0.37, 0.66, -0.19, 0.49, -19.61, -1.70, 1.73, 0.06, 0.62, 0.88, -0.39, 0.48, -0.28, -12.57, -7.21, -9.38, 0.96, -0.31, -0.41, 0.14, 0.24, 0.40, -11.77, -11.39, -14.34, 1.05, 0.23, 0.32, 0.68, -0.09, 0.69, -6.75, 0.64, 22.30, 1.05, -0.08, -0.02, 0.40, 0.47, -0.14
-21.38, -6.86, -19.22, 0.93, -0.08, 0.03, 0.45, -0.10, 0.30, -53.60, -2.49, -25.50, 0.93, -0.51, -0.35, 0.67, -0.18, 0.48, -36.52, -4.60, 6.25, 0.07, 0.58, 0.92, -0.40, 0.48, -0.29, -21.60, -10.71, -24.51, 0.93, -0.33, -0.38, 0.14, 0.25, 0.40, -12.94, -17.00, -28.34, 1.02, 0.20, 0.28, 0.68, -0.08, 0.70, -4.44, 1.84, 40.86, 1.05, -0.09, -0.03, 0.40, 0.46, -0.12
-28.89, -5.41, -31.57, 0.92, -0.11, 0.01, 0.46, -0.10, 0.30, -112.57, -0.56, -31.02, 0.91, -0.56, -0.31, 0.67, -0.15, 0.49, -48.63, -14.76, 10.07, 0.08, 0.62, 0.88, -0.39, 0.46, -0.29, -33.41, -8.76, -32.52, 0.91, -0.45, -0.35, 0.14, 0.27, 0.41, -20.76, -18.50, -39.57, 1.08, 0.14, 0.31, 0.69, -0.08, 0.69, -20.88, 0.56, 50.69, 1.05, -0.01, -0.00, 0.41, 0.45, -0.14
-38.39, -0.41, -44.56, 0.92, -0.18, 0.02, 0.47, -0.08, 0.31, -218.79, -3.45, -64.58, 0.89, -0.79, -0.22, 0.67, -0.07, 0.48, -63.93, -24.19, 21.88, 0.05, 0.66, 0.82, -0.41, 0.44, -0.27, -51.95, -14.06, -54.84, 0.89, -0.47, -0.36, 0.15, 0.29, 0.41, -27.50, -28.34, -57.83, 1.06, 0.09, 0.32, 0.71, -0.07, 0.69, -20.73, 0.41, 68.42, 1.04, 0.04, 0.01, 0.43, 0.43, -0.14
-51.06, 1.28, -57.55, 0.81, -0.21, 0.02, 0.47, -0.06, 0.31, -245.00, -29.55, -81.68, 0.78, -0.58, -0.12, 0.66, 0.03, 0.43, -68.19, -36.57, 26.88, 0.04, 0.74, 0.70, -0.42, 0.43, -0.27, -53.78, -14.06, -63.10, 0.82, -0.40, -0.33, 0.16, 0.32, 0.41, -27.87, -17.99, -65.53, 0.96, 0.06, 0.34, 0.73, -0.04, 0.69, -23.93, -8.82, 63.62, 1.01, 0.09, 0.00, 0.44, 0.40, -0.14
-43.86, 11.69, -55.28, 0.81, -0.25, 0.08, 0.48, -0.04, 0.32, -245.00, -76.18, -50.12, 0.78, -0.59, 0.20, 0.67, 0.12, 0.36, -70.46, -35.04, 28.62, -0.05, 0.77, 0.68, -0.43, 0.42, -0.24, -32.52, -6.77, -57.56, 0.81, -0.51, -0.26, 0.17, 0.35, 0.40, -20.93, -14.25, -57.85, 1.00, 0.03, 0.43, 0.73, -0.03, 0.69, -14.12, -17.16, 53.74, 0.91, 0.16, 0.00, 0.46, 0.39, -0.15
-36.90, 1.42, -52.76, 0.80, -0.33, 0.06, 0.49, -0.02, 0.32, -245.00, -64.13, -28.79, 0.62, -0.72, 0.39, 0.68, 0.19, 0.21, -55.99, -33.63, 31.43, -0.05, 0.78, 0.62, -0.44, 0.41, -0.23, -40.34, -23.07, -48.85, 0.70, -0.58, -0.24, 0.17, 0.37, 0.39, -20.96, -26.59, -48.91, 0.96, -0.07, 0.39, 0.75, -0.01, 0.68, -21.27, -2.93, 53.92, 0.91, 0.18, -0.02, 0.45, 0.36, -0.17
-41.09, -6.65, -45.14, 0.74, -0.36, 0.10, 0.49, 0.01, 0.33, -245.00, -36.47, -18.68, 0.56, -0.31, 0.53, 0.67, 0.20, 0.10, -46.30, -43.28, 28.41, -0.12, 0.80, 0.58, -0.45, 0.40, -0.21, -34.99, -19.73, -36.88, 0.78, -0.61, -0.18, 0.18, 0.39, 0.39, -13.14, -31.53, -41.53, 0.97, -0.07, 0.49, 0.76, 0.01, 0.67, -17.25, 8.85, 47.85, 0.91, 0.26, -0.04, 0.47, 0.34, -0.16
-36.52, -19.09, -43.07, 0.79, -0.41, 0.13, 0.50, 0.02, 0.33, -245.00, 17.22, 6.06, 0.65, -0.05, 0.49, 0.67, 0.18, 0.00, -37.59, -37.30, 32.49, -0.18, 0.84, 0.53, -0.46, 0.40, -0.20, -45.23, -33.27, -27.37, 0.73, -0.63, -0.16, 0.18, 0.42, 0.38, -13.14, -43.02, -38.89, 0.94, -0.08, 0.50, 0.77, 0.02, 0.66, -16.29, 22.82, 54.67, 0.89, 0.27, -0.06, 0.48, 0.33, -0.16
-37.17, -37.56, -41.63, 0.74, -0.46, 0.16, 0.51, 0.04, 0.32, -244.82, 27.81, 24.42, 0.51, 0.03, 0.65, 0.67, 0.11, -0.10, -19.00, -33.52, 24.38, -0.19, 0.77, 0.57, -0.47, 0.39, -0.18, -46.89, -47.73, -18.60, 0.72, -0.69, -0.09, 0.19, 0.43, 0.36, -14.33, -53.78, -32.37, 0.95, -0.14, 0.53, 0.79, 0.03, 0.64, -26.98, 28.11, 49.95, 0.87, 0.34, -0.08, 0.49, 0.31, -0.15
-43.31, -44.05, -40.15, 0.72, -0.49, 0.20, 0.53, 0.06, 0.31, -192.23, 46.73, 42.32, 0.67, 0.37, 0.49, 0.68, 0.05, -0.13, -10.08, -48.25, 6.50, -0.22, 0.83, 0.49, -0.48, 0.40, -0.17, -48.68, -56.23, -22.27, 0.74, -0.68, -0.02, 0.21, 0.46, 0.34, -17.78, -66.13, -31.39, 0.93, -0.13, 0.62, 0.80, 0.04, 0.63, -14.13, 35.36, 54.57, 0.86, 0.38, -0.13, 0.49, 0.29, -0.14
-46.28, -52.63, -44.20, 0.73, -0.54, 0.28, 0.54, 0.08, 0.30, -149.25, 31.49, 55.61, 0.57, 0.46, 0.49, 0.70, -0.00, -0.15, -0.13, -40.33, 0.32, -0.22, 0.85, 0.47, -0.49, 0.40, -0.15, -48.15, -56.13, -24.35, 0.68, -0.61, 0.09, 0.22, 0.48, 0.33, -17.85, -63.90, -27.38, 0.89, -0.20, 0.65, 0.82, 0.05, 0.61, -15.22, 38.66, 48.95, 0.90, 0.46, -0.18, 0.51, 0.26, -0.14
-40.26, -40.68, -38.15, 0.71, -0.56, 0.33, 0.55, 0.10, 0.30, -110.37, 29.20, 48.20, 0.61, 0.57, 0.43, 0.70, -0.05, -0.15, 0.43, -16.29, 14.80, -0.27, 0.80, 0.53, -0.49, 0.40, -0.14, -43.44, -50.21, -24.14, 0.73, -0.75, 0.11, 0.23, 0.50, 0.31, -14.80, -57.42, -26.39, 0.96, -0.22, 0.72, 0.83, 0.06, 0.58, -9.38, 29.41, 44.46, 0.87, 0.45, -0.19, 0.52, 0.25, -0.12
-39.71, -41.12, -38.76, 0.72, -0.60, 0.31, 0.56, 0.11, 0.29, -114.26, 20.26, 51.46, 0.64, 0.66, 0.30, 0.71, -0.11, -0.15, -9.00, -21.16, 2.23, -0.27, 0.81, 0.53, -0.50, 0.40, -0.14, -53.70, -47.29, -30.62, 0.67, -0.69, 0.17, 0.23, 0.51, 0.28, -21.69, -52.92, -29.14, 0.88, -0.24, 0.73, 0.84, 0.08, 0.57, -14.07, 26.36, 46.07, 0.90, 0.48, -0.18, 0.52, 0.23, -0.11
-34.02, -27.75, -39.81, 0.71, -0.60, 0.40, 0.57, 0.13, 0.27, -75.61, 16.35, 39.81, 0.61, 0.71, 0.29, 0.72, -0.14, -0.15, -16.79, -25.05, 1.02, -0.30, 0.81, 0.54, -0.50, 0.39, -0.13, -39.53, -36.04, -33.79, 0.71, -0.71, 0.22, 0.24, 0.54, 0.27, -16.24, -41.01, -31.84, 0.92, -0.23, 0.80, 0.84, 0.09, 0.54, -9.85, 10.62, 42.36, 0.86, 0.53, -0.23, 0.53, 0.21, -0.11
-34.48, -21.26, -43.34, 0.70, -0.64, 0.40, 0.58, 0.16, 0.27, -44.12, 7.47, 43.99, 0.64, 0.77, 0.21, 0.72, -0.17, -0.13, -14.36, -19.66, -17.85, -0.36, 0.84, 0.51, -0.51, 0.39, -0.12, -28.24, -30.92, -42.89, 0.61, -0.70, 0.24, 0.24, 0.56, 0.25, -15.68, -37.97, -36.82, 0.87, -0.29, 0.80, 0.85, 0.10, 0.53, -12.46, 12.97, 49.95, 0.82, 0.52, -0.22, 0.52, 0.19, -0.11
-35.93, -18.05, -43.13, 0.67, -0.69, 0.41, 0.57, 0.17, 0.26, -13.82, 1.93, 44.55, 0.58, 0.80, 0.24, 0.72, -0.20, -0.14, -27.36, -7.19, -31.65, -0.28, 0.86, 0.47, -0.51, 0.38, -0.12, -24.79, -30.79, -34.86, 0.60, -0.77, 0.30, 0.24, 0.57, 0.24, -15.88, -37.12, -31.74, 0.83, -0.32, 0.85, 0.85, 0.11, 0.52, -12.14, 11.28, 41.01, 0.81, 0.60, -0.23, 0.54, 0.17, -0.09
-33.32, -15.04, -38.85, 0.60, -0.70, 0.46, 0.58, 0.19, 0.25, -9.68, -3.86, 40.97, 0.47, 0.81, 0.24, 0.71, -0.22, -0.14, -32.79, -10.97, -22.48, -0.23, 0.86, 0.44, -0.50, 0.37, -0.11, -22.04, -21.86, -31.06, 0.53, -0.79, 0.31, 0.23, 0.58, 0.22, -14.21, -24.73, -28.13, 0.79, -0.32, 0.85, 0.86, 0.12, 0.51, -9.56, 9.56, 35.01, 0.77, 0.59, -0.24, 0.53, 0.16, -0.09
-27.64, -10.43, -28.79, 0.58, -0.72, 0.47, 0.58, 0.20, 0.25, -7.06, -3.31, 29.68, 0.46, 0.83, 0.24, 0.71, -0.24, -0.13, -34.27, -16.19, -23.18, -0.27, 0.87, 0.43, -0.51, 0.35, -0.11, -13.37, -16.60, -22.23, 0.65, -0.78, 0.41, 0.23, 0.58, 0.22, -10.24, -20.50, -24.61, 0.76, -0.25, 0.91, 0.86, 0.13, 0.50, -4.91, 2.65, 26.80, 0.71, 0.63, -0.23, 0.53, 0.15, -0.09
-20.53, -12.04, -27.10, 0.53, -0.76, 0.48, 0.58, 0.22, 0.24, -0.51, -0.96, 26.51, 0.41, 0.89, 0.20, 0.71, -0.25, -0.14, -28.35, -15.49, -19.13, -0.23, 0.92, 0.37, -0.51, 0.34, -0.09, -9.94, -11.58, -17.71, 0.49, -0.79, 0.34, 0.23, 0.60, 0.21, -11.96, -12.10, -17.72, 0.75, -0.34, 0.90, 0.86, 0.14, 0.49, -6.03, 3.19, 20.66, 0.73, 0.62, -0.24, 0.53, 0.13, -0.09
-18.59, -6.21, -17.25, 0.54, -0.75, 0.50, 0.57, 0.23, 0.24, -0.81, -2.30, 18.03, 0.42, 0.84, 0.25, 0.71, -0.26, -0.15, -28.19, -10.94, -16.85, -0.24, 0.89, 0.35, -0.50, 0.33, -0.08, -8.51, -8.96, -11.44, 0.46, -0.79, 0.35, 0.23, 0.61, 0.20, -11.09, -5.67, -14.04, 0.73, -0.35, 0.89, 0.86, 0.14, 0.49, -8.61, 0.91, 14.74, 0.69, 0.66, -0.24, 0.53, 0.13, -0.10
