-2.14, -7.30, 2.90, 0.27, -0.88, 0.31, 0.15, 0.55, 0.14, 10.03, -0.20, -0.31, 0.06, -0.97, -0.24, 0.16, 0.34, 0.33, -7.24, 9.89, -2.29, -0.79, 0.57, 0.18, -0.61, 0.36, 0.23, 8.31, -0.53, 2.94, 0.24, -0.95, -0.24, -0.19, 0.77, 0.29, -7.70, 5.62, -0.71, 0.65, 0.56, 1.13, 0.53, -0.18, -0.02, -2.83, 0.32, 0.15, 0.66, 0.63, 0.34, 0.21, -0.13, -0.25
-4.22, 3.75, 0.96, 0.31, -0.89, 0.32, 0.14, 0.55, 0.14, 6.15, 9.17, -3.48, 0.08, -0.96, -0.25, 0.15, 0.34, 0.32, -4.33, -0.14, -2.69, -0.86, 0.56, 0.21, -0.60, 0.35, 0.24, 5.33, 3.24, 3.07, 0.27, -0.90, -0.24, -0.19, 0.77, 0.29, -7.84, 4.00, -1.20, 0.63, 0.58, 1.05, 0.53, -0.18, -0.02, -1.20, 0.58, -0.39, 0.63, 0.66, 0.32, 0.21, -0.14, -0.26
-4.37, -1.68, 3.22, 0.30, -0.87, 0.34, 0.14, 0.56, 0.11, 11.72, 6.67, 0.46, 0.10, -0.95, -0.24, 0.16, 0.34, 0.33, -4.53, 4.58, 0.47, -0.81, 0.53, 0.23, -0.61, 0.35, 0.23, 12.49, -0.27, 3.87, 0.31, -0.93, -0.24, -0.18, 0.77, 0.29, 2.05, 5.59, 3.33, 0.62, 0.54, 1.09, 0.53, -0.19, -0.02, 5.17, 3.52, -0.54, 0.63, 0.63, 0.32, 0.21, -0.13, -0.26
-2.62, -6.92, 4.36, 0.28, -0.91, 0.31, 0.13, 0.57, 0.14, 9.15, 2.62, 0.43, 0.07, -0.97, -0.25, 0.16, 0.34, 0.33, -3.84, 7.18, -0.65, -0.79, 0.57, 0.20, -0.61, 0.35, 0.24, 6.83, 0.99, 2.44, 0.27, -0.93, -0.26, -0.18, 0.77, 0.29, -9.65, 3.75, -0.81, 0.65, 0.55, 1.11, 0.53, -0.18, -0.02, -3.27, -2.71, -0.40, 0.67, 0.64, 0.32, 0.22, -0.14, -0.25
-6.13, 1.42, 2.74, 0.31, -0.89, 0.30, 0.14, 0.56, 0.15, 8.82, 7.52, -1.73, 0.10, -0.97, -0.27, 0.16, 0.33, 0.33, -2.63, 0.94, -0.72, -0.85, 0.54, 0.23, -0.60, 0.35, 0.23, 5.94, 1.29, 1.36, 0.31, -0.92, -0.26, -0.19, 0.76, 0.29, -3.85, 5.26, 1.98, 0.63, 0.57, 1.06, 0.53, -0.18, -0.02, 1.20, 2.76, 0.22, 0.63, 0.66, 0.32, 0.21, -0.14, -0.25
-3.00, -6.48, 3.07, 0.31, -0.88, 0.31, 0.14, 0.56, 0.15, 10.58, -0.55, 0.61, 0.09, -0.96, -0.25, 0.16, 0.33, 0.32, -6.39, 6.94, -0.67, -0.82, 0.55, 0.23, -0.61, 0.35, 0.23, 7.79, -4.87, 2.92, 0.29, -0.92, -0.26, -0.19, 0.77, 0.30, -1.82, 7.77, 3.80, 0.65, 0.55, 1.09, 0.53, -0.18, -0.03, 2.57, 4.08, -0.26, 0.65, 0.65, 0.32, 0.22, -0.14, -0.25
-2.18, -7.36, 2.39, 0.31, -0.91, 0.31, 0.14, 0.57, 0.16, 8.21, -0.93, -1.05, 0.09, -0.98, -0.25, 0.16, 0.33, 0.32, -9.24, 8.55, -1.06, -0.83, 0.56, 0.23, -0.61, 0.35, 0.23, 4.40, -6.09, 2.12, 0.29, -0.95, -0.26, -0.19, 0.77, 0.30, -1.25, 9.02, 5.83, 0.66, 0.56, 1.09, 0.52, -0.17, -0.03, 2.45, 6.72, 1.02, 0.66, 0.65, 0.32, 0.21, -0.13, -0.25
-4.49, -9.03, 2.94, 0.31, -0.90, 0.28, 0.14, 0.56, 0.15, 5.61, -1.22, -1.47, 0.08, -0.97, -0.25, 0.16, 0.34, 0.32, -8.08, 8.16, -2.57, -0.81, 0.56, 0.22, -0.61, 0.35, 0.22, 2.89, -6.13, 1.82, 0.28, -0.94, -0.27, -0.18, 0.77, 0.30, -3.62, 8.96, 3.52, 0.65, 0.55, 1.09, 0.53, -0.18, -0.02, 0.42, 4.07, 0.98, 0.65, 0.63, 0.33, 0.22, -0.13, -0.25
-6.30, -6.14, 3.28, 0.32, -0.89, 0.27, 0.15, 0.56, 0.15, 4.64, -0.52, -2.45, 0.10, -0.98, -0.26, 0.17, 0.34, 0.32, -11.78, 6.91, -6.18, -0.84, 0.56, 0.23, -0.61, 0.35, 0.23, -0.87, -7.34, -0.05, 0.30, -0.93, -0.27, -0.19, 0.77, 0.31, -3.88, 11.51, 5.05, 0.65, 0.57, 1.05, 0.54, -0.18, -0.03, 0.21, 8.03, 2.37, 0.66, 0.64, 0.32, 0.22, -0.13, -0.25
-8.30, -9.83, 2.65, 0.33, -0.89, 0.30, 0.14, 0.56, 0.15, 3.98, -3.18, -1.58, 0.10, -0.96, -0.25, 0.16, 0.34, 0.33, -12.67, 11.98, -9.50, -0.81, 0.56, 0.25, -0.61, 0.35, 0.22, -0.28, -9.41, -0.16, 0.30, -0.93, -0.25, -0.18, 0.77, 0.30, 7.00, 12.40, 8.74, 0.69, 0.57, 1.04, 0.54, -0.18, -0.02, 1.04, 7.84, 2.82, 0.66, 0.65, 0.31, 0.22, -0.13, -0.25
